67549,2026-07-28T19:13:47Z,JP,3,52.58
88720,2026-07-28T19:13:47Z,DE,5,526.18
73516,2026-07-28T19:13:49Z,BR,8,266.02
64676,2026-07-28T19:13:50Z,BR,7,109.63
11606,2026-07-28T19:13:55Z,ES,1,105.89
87214,2026-07-28T19:13:56Z,ES,6,481.09
28535,2026-07-28T19:13:58Z,ES,2,457.93
41860,2026-07-28T19:14:02Z,IT,6,387.40
90365,2026-07-28T19:14:02Z,GB,1,345.39
59430,2026-07-28T19:14:03Z,FR,2,315.86
62428,2026-07-28T19:14:03Z,US,5,175.61
19265,2026-07-28T19:14:08Z,US,4,39.29
50180,2026-07-28T19:14:10Z,GB,5,237.00
23397,2026-07-28T19:14:12Z,JP,1,136.51
49263,2026-07-28T19:14:14Z,IT,6,597.07
88653,2026-07-28T19:14:18Z,JP,2,82.44
10394,2026-07-28T19:14:21Z,DE,6,469.66
59657,2026-07-28T19:14:24Z,JP,6,440.65
55439,2026-07-28T19:14:26Z,JP,4,400.56
23771,2026-07-28T19:14:27Z,IT,6,322.70
55071,2026-07-28T19:14:27Z,JP,5,163.73
25607,2026-07-28T19:14:34Z,DE,7,144.02
31773,2026-07-28T19:14:34Z,GB,6,440.48
85464,2026-07-28T19:14:35Z,FR,8,320.50
17037,2026-07-28T19:14:38Z,FR,2,107.40
76758,2026-07-28T19:14:38Z,ES,2,188.35
73732,2026-07-28T19:14:41Z,GB,8,311.32
53945,2026-07-28T19:14:41Z,US,8,139.84
47697,2026-07-28T19:14:45Z,DE,7,364.41
26744,2026-07-28T19:14:47Z,IT,1,338.82
18127,2026-07-28T19:14:48Z,JP,6,97.70
97633,2026-07-28T19:14:49Z,US,5,528.52
14144,2026-07-28T19:14:50Z,BR,3,276.53
74661,2026-07-28T19:14:51Z,DE,6,446.53
18123,2026-07-28T19:14:55Z,US,7,557.42
19928,2026-07-28T19:14:56Z,DE,5,136.10
15843,2026-07-28T19:14:58Z,DE,7,66.34
71064,2026-07-28T19:15:04Z,IT,6,361.21
41709,2026-07-28T19:15:04Z,BR,2,45.00
42687,2026-07-28T19:15:04Z,BR,6,589.90
53027,2026-07-28T19:15:09Z,IT,4,135.77
65063,2026-07-28T19:15:10Z,GB,3,136.17
48104,2026-07-28T19:15:10Z,GB,5,256.42
96112,2026-07-28T19:15:14Z,US,6,83.22
41620,2026-07-28T19:15:16Z,GB,7,583.53
48078,2026-07-28T19:15:16Z,US,1,477.58
55748,2026-07-28T19:15:17Z,US,3,49.52
81878,2026-07-28T19:15:22Z,US,5,426.70
99153,2026-07-28T19:15:23Z,ES,8,48.44
15095,2026-07-28T19:15:25Z,US,8,552.46
25921,2026-07-28T19:15:27Z,IT,4,249.15
66921,2026-07-28T19:15:29Z,DE,8,229.60
16255,2026-07-28T19:15:35Z,DE,6,492.63
79553,2026-07-28T19:15:36Z,FR,4,156.01
94501,2026-07-28T19:15:39Z,IT,6,555.60
27477,2026-07-28T19:15:43Z,IT,7,357.08
51305,2026-07-28T19:15:44Z,IT,7,220.58
12304,2026-07-28T19:15:46Z,US,3,319.53
56325,2026-07-28T19:15:48Z,DE,5,468.04
69131,2026-07-28T19:15:51Z,BR,1,190.03
89302,2026-07-28T19:15:52Z,GB,6,27.14
52079,2026-07-28T19:15:57Z,IT,3,150.27
81270,2026-07-28T19:15:58Z,ES,4,5.83
97754,2026-07-28T19:16:00Z,DE,8,372.02
26340,2026-07-28T19:16:01Z,FR,3,164.52
81417,2026-07-28T19:16:05Z,ES,6,531.91
34374,2026-07-28T19:16:06Z,IT,5,587.81
74799,2026-07-28T19:16:07Z,BR,5,287.95
33051,2026-07-28T19:16:08Z,IT,6,305.24
29794,2026-07-28T19:16:09Z,BR,4,377.50
45065,2026-07-28T19:16:12Z,US,1,77.95
30709,2026-07-28T19:16:15Z,DE,4,298.00
85278,2026-07-28T19:16:20Z,BR,8,93.97
74904,2026-07-28T19:16:20Z,DE,2,353.68
13144,2026-07-28T19:16:21Z,BR,4,15.87
63396,2026-07-28T19:16:21Z,JP,5,190.72
88216,2026-07-28T19:16:21Z,IT,7,489.03
36017,2026-07-28T19:16:23Z,FR,2,421.33
77528,2026-07-28T19:16:23Z,US,1,48.86
57603,2026-07-28T19:16:26Z,IT,1,474.95
67029,2026-07-28T19:16:31Z,FR,2,316.00
75190,2026-07-28T19:16:32Z,GB,8,14.20
99552,2026-07-28T19:16:34Z,JP,8,233.89
17969,2026-07-28T19:16:39Z,FR,7,76.41
71024,2026-07-28T19:16:41Z,JP,8,324.13
96464,2026-07-28T19:16:43Z,IT,6,336.38
69044,2026-07-28T19:16:48Z,BR,2,404.33
38543,2026-07-28T19:16:50Z,GB,1,342.82
62439,2026-07-28T19:16:53Z,GB,3,589.15
61462,2026-07-28T19:16:55Z,US,1,298.75
42156,2026-07-28T19:17:01Z,ES,6,296.99
39384,2026-07-28T19:17:01Z,JP,8,246.40
43845,2026-07-28T19:17:02Z,GB,8,400.12
72442,2026-07-28T19:17:04Z,DE,7,355.67
64222,2026-07-28T19:17:11Z,JP,4,402.76
69610,2026-07-28T19:17:12Z,GB,6,234.45
94306,2026-07-28T19:17:13Z,BR,2,172.65
23638,2026-07-28T19:17:15Z,US,5,63.91
93982,2026-07-28T19:17:15Z,BR,4,220.85
92765,2026-07-28T19:17:17Z,IT,4,107.48
35945,2026-07-28T19:17:20Z,IT,5,524.25
54639,2026-07-28T19:17:21Z,US,4,49.20
41266,2026-07-28T19:17:24Z,BR,8,196.32
73114,2026-07-28T19:17:26Z,ES,1,364.48
64132,2026-07-28T19:17:28Z,DE,1,394.08
65272,2026-07-28T19:17:30Z,IT,6,339.33
64417,2026-07-28T19:17:32Z,GB,6,23.44
18167,2026-07-28T19:17:32Z,DE,3,23.39
36834,2026-07-28T19:17:33Z,GB,6,292.25
42843,2026-07-28T19:17:35Z,BR,6,23.50
85246,2026-07-28T19:17:39Z,GB,7,577.04
41434,2026-07-28T19:17:41Z,FR,6,590.62
86542,2026-07-28T19:17:43Z,IT,5,249.30
65880,2026-07-28T19:17:46Z,GB,8,6.85
11699,2026-07-28T19:17:47Z,US,7,122.01
61180,2026-07-28T19:17:48Z,GB,4,347.72
69701,2026-07-28T19:17:52Z,IT,2,14.01
57113,2026-07-28T19:17:56Z,US,6,117.90
11805,2026-07-28T19:17:59Z,IT,1,542.86
74837,2026-07-28T19:18:01Z,DE,2,91.33
86939,2026-07-28T19:18:03Z,US,8,247.86
16768,2026-07-28T19:18:05Z,IT,4,382.02
64748,2026-07-28T19:18:09Z,FR,5,576.12
27235,2026-07-28T19:18:16Z,JP,1,302.14
23381,2026-07-28T19:18:17Z,GB,7,516.80
59576,2026-07-28T19:18:20Z,DE,3,564.95
10485,2026-07-28T19:18:25Z,ES,2,394.26
85019,2026-07-28T19:18:29Z,JP,5,547.56
83766,2026-07-28T19:18:29Z,US,1,588.69
27615,2026-07-28T19:18:32Z,JP,5,165.05
68686,2026-07-28T19:18:41Z,US,4,219.58
10116,2026-07-28T19:18:41Z,GB,7,461.47
71048,2026-07-28T19:18:43Z,IT,3,539.78
58346,2026-07-28T19:18:45Z,US,3,424.45
16085,2026-07-28T19:18:46Z,GB,2,151.76
42517,2026-07-28T19:18:46Z,BR,3,459.99
66170,2026-07-28T19:18:48Z,US,2,572.84
61701,2026-07-28T19:18:49Z,US,4,74.08
99459,2026-07-28T19:18:51Z,GB,7,463.54
97203,2026-07-28T19:18:55Z,BR,7,428.62
11956,2026-07-28T19:18:56Z,GB,6,187.24
57528,2026-07-28T19:19:04Z,DE,6,168.79
82453,2026-07-28T19:19:04Z,US,3,459.49
71793,2026-07-28T19:19:09Z,BR,3,569.03
37212,2026-07-28T19:19:10Z,DE,8,560.12
28411,2026-07-28T19:19:10Z,DE,3,112.92
32989,2026-07-28T19:19:13Z,ES,1,590.53
13081,2026-07-28T19:19:13Z,GB,8,242.79
50260,2026-07-28T19:19:13Z,GB,6,384.45
39303,2026-07-28T19:19:15Z,JP,1,399.24
83769,2026-07-28T19:19:16Z,FR,5,464.28
67631,2026-07-28T19:19:18Z,GB,6,421.51
25568,2026-07-28T19:19:23Z,GB,2,428.57
44747,2026-07-28T19:19:24Z,US,7,79.22
43180,2026-07-28T19:19:24Z,US,7,351.27
17801,2026-07-28T19:19:26Z,US,4,323.95
22053,2026-07-28T19:19:27Z,DE,2,168.62
14494,2026-07-28T19:19:29Z,BR,4,214.41
59553,2026-07-28T19:19:30Z,FR
80700,2026-07-28T19:19:31Z,JP,5,390.15
93052,2026-07-28T19:19:32Z,IT,4,460.90
72451,2026-07-28T19:19:35Z,JP,1,201.58
66324,2026-07-28T19:19:41Z,ES,8,261.95
61657,2026-07-28T19:19:41Z,DE,7,140.82
76943,2026-07-28T19:19:43Z,FR,5,462.93
65873,2026-07-28T19:19:46Z,IT,8,319.90
93557,2026-07-28T19:19:48Z,GB,7,477.76
66358,2026-07-28T19:19:49Z,BR,8,265.02
70946,2026-07-28T19:19:57Z,US,5,397.62
88007,2026-07-28T19:19:59Z,BR,2,94.14
98199,2026-07-28T19:20:04Z,BR,5,182.66
88973,2026-07-28T19:20:04Z,FR,4,526.65
55767,2026-07-28T19:20:09Z,DE,6,203.83
73120,2026-07-28T19:20:10Z,IT,6,215.63
92196,2026-07-28T19:20:11Z,BR,2,115.55
31038,2026-07-28T19:20:12Z,DE,5,495.62
99012,2026-07-28T19:20:13Z,IT,5,577.88
12853,2026-07-28T19:20:16Z,ES,2,108.37
11317,2026-07-28T19:20:17Z,GB,2,206.96
74892,2026-07-28T19:20:18Z,FR,two,N/A
90574,2026-07-28T19:20:18Z,IT,5,457.29
60994,2026-07-28T19:20:23Z,BR,5,91.71
42326,2026-07-28T19:20:24Z,GB,7,249.91
71133,2026-07-28T19:20:25Z,GB,1,395.11
49077,2026-07-28T19:20:25Z,BR,2,132.77
45599,2026-07-28T19:20:26Z,DE,6,493.15
47687,2026-07-28T19:20:26Z,ES,7,54.82
97223,2026-07-28T19:20:27Z,DE,3,327.09
75509,2026-07-28T19:20:28Z,FR,6,445.14
69877,2026-07-28T19:20:30Z,JP,3,261.15
51537,2026-07-28T19:20:30Z,GB,3,35.96
98160,2026-07-28T19:20:31Z,US,1,88.38
97851,2026-07-28T19:20:34Z,ES,7,352.48
33655,2026-07-28T19:20:37Z,GB,2,127.52
23194,2026-07-28T19:20:38Z,ES,1,281.90
10355,2026-07-28T19:20:38Z,US,4,276.32
83996,2026-07-28T19:20:42Z,JP,6,510.86
39554,2026-07-28T19:20:43Z,IT,1,301.90
18568,2026-07-28T19:20:44Z,IT,7,147.05
85191,2026-07-28T19:20:48Z,JP,5,451.44
34216,2026-07-28T19:20:48Z,FR,4,164.42
19048,2026-07-28T19:20:50Z,US,5,550.75
18228,2026-07-28T19:20:53Z,ES,7,472.69
88198,2026-07-28T19:20:53Z,FR,6,119.31
35814,2026-07-28T19:20:54Z,GB,8,586.50
24127,2026-07-28T19:21:04Z,JP,4,311.67
24402,2026-07-28T19:21:04Z,GB,3,91.19
60209,2026-07-28T19:21:05Z,FR,6,46.29
26822,2026-07-28T19:21:07Z,BR,4,38.14
29087,2026-07-28T19:21:10Z,FR,1,78.78
29138,2026-07-28T19:21:13Z,IT,7,586.92
56752,2026-07-28T19:21:15Z,ES,8,138.65
57444,2026-07-28T19:21:16Z,ES,6,161.45
21178,2026-07-28T19:21:16Z,DE,8,305.32
58943,2026-07-28T19:21:20Z,GB,2,7.32
95445,2026-07-28T19:21:20Z,JP,7,41.77
95318,2026-07-28T19:21:27Z,FR,4,301.64
55730,2026-07-28T19:21:30Z,ES,5,587.87
19861,2026-07-28T19:21:32Z,US,2,523.31
44516,2026-07-28T19:21:32Z,GB,1,512.58
62739,2026-07-28T19:21:35Z,IT,6,317.73
97164,2026-07-28T19:21:36Z,IT,3,94.70
86093,2026-07-28T19:21:36Z,IT,1,333.78
61415,2026-07-28T19:21:39Z,FR,1,103.94
43079,2026-07-28T19:21:49Z,DE,7,473.96
65965,2026-07-28T19:21:51Z,US,5,336.53
32604,2026-07-28T19:21:53Z,DE,6,599.85
57752,2026-07-28T19:21:56Z,US,6,29.62
25887,2026-07-28T19:21:59Z,IT,6,571.32
75882,2026-07-28T19:22:02Z,IT,2,142.56
43201,2026-07-28T19:22:04Z,ES,3,196.73
67260,2026-07-28T19:22:05Z,US,7,171.96
53945,2026-07-28T19:22:06Z,ES,7,428.59
57867,2026-07-28T19:22:09Z,IT,8,58.83
58991,2026-07-28T19:22:15Z,BR,5,496.54
42834,2026-07-28T19:22:15Z,US,5,66.89
86177,2026-07-28T19:22:22Z,DE,2,125.97
72241,2026-07-28T19:22:23Z,ES,7,344.41
17501,2026-07-28T19:22:25Z,FR,8,450.73
58699,2026-07-28T19:22:25Z,IT,7,57.09
70371,2026-07-28T19:22:26Z,GB,1,188.85
46629,2026-07-28T19:22:27Z,DE,8,587.95
74644,2026-07-28T19:22:29Z,FR,3,201.76
55129,2026-07-28T19:22:32Z,ES,3,582.17
88410,2026-07-28T19:22:33Z,JP,6,394.71
24096,2026-07-28T19:22:33Z,JP,8,70.41
94938,2026-07-28T19:22:39Z,DE,2,319.05
47367,2026-07-28T19:22:40Z,FR,two,N/A
44097,2026-07-28T19:22:41Z,GB,5,246.86
39482,2026-07-28T19:22:42Z,US,7,336.24
57925,2026-07-28T19:22:43Z,BR,1,398.70
55437,2026-07-28T19:22:44Z,IT,4,310.21
49615,2026-07-28T19:22:45Z,BR,4,409.83
74502,2026-07-28T19:22:47Z,IT,3,408.30
20742,2026-07-28T19:22:47Z,DE,3,411.65
92592,2026-07-28T19:22:49Z,JP,5,121.57
79503,2026-07-28T19:22:50Z,US,3,534.72
39000,2026-07-28T19:22:51Z,FR,5,255.11
96941,2026-07-28T19:22:56Z,BR,2,583.41
89723,2026-07-28T19:22:58Z,BR,2,206.18
53275,2026-07-28T19:22:59Z,DE,2,456.59
34803,2026-07-28T19:23:00Z,JP,7,402.98
24637,2026-07-28T19:23:06Z,IT,2,283.70
25573,2026-07-28T19:23:10Z,ES,8,596.59
67226,2026-07-28T19:23:12Z,IT,1,447.64
15107,2026-07-28T19:23:13Z,ES,1,599.79
73228,2026-07-28T19:23:13Z,JP,6,52.27
18810,2026-07-28T19:23:17Z,FR
81189,2026-07-28T19:23:22Z,DE,8,116.66
35114,2026-07-28T19:23:22Z,IT,5,350.32
50990,2026-07-28T19:23:23Z,ES,2,358.01
84514,2026-07-28T19:23:24Z,IT,4,308.65
20661,2026-07-28T19:23:24Z,IT,8,535.74
32398,2026-07-28T19:23:25Z,DE,3,215.20
11755,2026-07-28T19:23:27Z,DE,2,134.12
87097,2026-07-28T19:23:34Z,BR,5,137.06
31634,2026-07-28T19:23:42Z,FR,4,138.22
25490,2026-07-28T19:23:55Z,IT,1,460.95
95056,2026-07-28T19:23:57Z,ES,1,519.31
44409,2026-07-28T19:23:57Z,US,4,16.47
89513,2026-07-28T19:23:58Z,US,5,304.89
97482,2026-07-28T19:23:59Z,FR,1,588.94
50776,2026-07-28T19:24:00Z,FR,5,489.82
22121,2026-07-28T19:24:00Z,ES,2,497.20
73436,2026-07-28T19:24:01Z,ES,6,14.99
19341,2026-07-28T19:24:03Z,JP,4,520.10
45362,2026-07-28T19:24:06Z,JP,7,491.93
12153,2026-07-28T19:24:11Z,JP,6,592.12
81291,2026-07-28T19:24:13Z,JP,4,43.11
86758,2026-07-28T19:24:22Z,JP,7,337.63
48554,2026-07-28T19:24:24Z,IT,7,381.78
25698,2026-07-28T19:24:27Z,GB,6,206.44
41528,2026-07-28T19:24:27Z,DE,8,157.05
20350,2026-07-28T19:24:28Z,DE,8,88.38
71715,2026-07-28T19:24:28Z,FR,7,15.90
87462,2026-07-28T19:24:28Z,FR
72506,2026-07-28T19:24:29Z,BR,2,277.35
30432,2026-07-28T19:24:34Z,GB,1,311.31
96651,2026-07-28T19:24:34Z,BR,5,381.74
88120,2026-07-28T19:24:37Z,IT,5,489.22
58188,2026-07-28T19:24:39Z,JP,4,101.33
70762,2026-07-28T19:24:40Z,DE,2,325.91
97662,2026-07-28T19:24:40Z,FR,5,413.65
30311,2026-07-28T19:24:41Z,FR,two,N/A
71474,2026-07-28T19:24:44Z,BR,1,566.50
98121,2026-07-28T19:24:45Z,ES,6,221.34
83947,2026-07-28T19:24:49Z,ES,4,240.51
11319,2026-07-28T19:24:49Z,IT,5,306.24
88180,2026-07-28T19:24:55Z,US,1,334.14
12680,2026-07-28T19:24:55Z,FR,3,283.74
56129,2026-07-28T19:24:59Z,FR,4,263.37
86328,2026-07-28T19:25:02Z,FR,2,258.15
61069,2026-07-28T19:25:08Z,IT,4,37.30
80064,2026-07-28T19:25:11Z,ES,8,263.02
29077,2026-07-28T19:25:16Z,BR,6,333.49
70109,2026-07-28T19:25:19Z,JP,3,36.57
43381,2026-07-28T19:25:27Z,ES,7,238.10
82562,2026-07-28T19:25:27Z,US,6,87.27
99587,2026-07-28T19:25:32Z,BR,5,526.86
16045,2026-07-28T19:25:32Z,IT,3,297.69
31955,2026-07-28T19:25:36Z,IT,8,508.11
24389,2026-07-28T19:25:38Z,IT,7,406.28
82845,2026-07-28T19:25:41Z,DE,5,365.76
28104,2026-07-28T19:25:43Z,JP,3,531.86
44593,2026-07-28T19:25:46Z,JP,1,248.22
24550,2026-07-28T19:25:46Z,JP,7,181.93
40022,2026-07-28T19:25:47Z,ES,5,400.19
78398,2026-07-28T19:25:51Z,BR,4,349.87
96011,2026-07-28T19:25:53Z,BR,5,391.39
22784,2026-07-28T19:25:54Z,DE,5,432.31
32901,2026-07-28T19:25:57Z,FR,1,340.10
14971,2026-07-28T19:26:01Z,ES,4,429.72
84892,2026-07-28T19:26:01Z,JP,6,484.20
15325,2026-07-28T19:26:02Z,BR,4,99.56
40471,2026-07-28T19:26:02Z,IT,6,588.42
22740,2026-07-28T19:26:03Z,US,6,367.32
48936,2026-07-28T19:26:07Z,JP,3,229.03
86893,2026-07-28T19:26:08Z,DE,1,110.63
25934,2026-07-28T19:26:11Z,JP,4,536.03
97371,2026-07-28T19:26:12Z,BR,5,509.97
91192,2026-07-28T19:26:13Z,JP,4,138.81
59317,2026-07-28T19:26:13Z,ES,5,534.64
70133,2026-07-28T19:26:15Z,DE,5,466.63
14938,2026-07-28T19:26:15Z,US,7,21.69
72366,2026-07-28T19:26:19Z,BR,8,49.21
46335,2026-07-28T19:26:25Z,FR,4,578.84
74782,2026-07-28T19:26:26Z,FR,2,367.50
94720,2026-07-28T19:26:27Z,BR,7,278.97
65195,2026-07-28T19:26:29Z,ES,3,409.68
70465,2026-07-28T19:26:31Z,GB,8,175.32
92126,2026-07-28T19:26:32Z,BR,4,561.46
82818,2026-07-28T19:26:39Z,ES,1,315.57
57878,2026-07-28T19:26:39Z,GB,2,361.53
39189,2026-07-28T19:26:42Z,FR,2,578.79
12821,2026-07-28T19:26:43Z,GB,1,444.06
90607,2026-07-28T19:26:44Z,DE,2,450.44
20815,2026-07-28T19:26:44Z,JP,4,597.30
89346,2026-07-28T19:26:45Z,BR,2,242.08
82209,2026-07-28T19:26:46Z,BR,8,117.64
55770,2026-07-28T19:26:46Z,JP,7,196.46
89172,2026-07-28T19:26:49Z,IT,2,248.65
11947,2026-07-28T19:26:50Z,FR,6,541.23
83759,2026-07-28T19:26:50Z,ES,3,334.13
38717,2026-07-28T19:26:54Z,ES,6,91.59
67580,2026-07-28T19:26:55Z,JP,8,264.18
31825,2026-07-28T19:26:56Z,DE,4,461.66
53945,2026-07-28T19:26:56Z,JP,1,125.16
91289,2026-07-28T19:26:58Z,ES,8,194.91
92260,2026-07-28T19:26:59Z,FR,3,256.77
97710,2026-07-28T19:27:03Z,IT,3,81.87
44162,2026-07-28T19:27:03Z,ES,6,140.40
15806,2026-07-28T19:27:03Z,GB,7,506.68
76776,2026-07-28T19:27:05Z,BR,5,328.08
20185,2026-07-28T19:27:06Z,ES,1,193.13
60895,2026-07-28T19:27:07Z,IT,6,557.76
92275,2026-07-28T19:27:09Z,US,3,541.27
80252,2026-07-28T19:27:14Z,FR,1,517.56
37226,2026-07-28T19:27:14Z,BR,7,282.13
44931,2026-07-28T19:27:15Z,US,5,129.12
63553,2026-07-28T19:27:16Z,ES,4,461.37
44327,2026-07-28T19:27:18Z,IT,2,417.07
39061,2026-07-28T19:27:21Z,IT,8,282.55
50448,2026-07-28T19:27:22Z,US,7,561.96
89509,2026-07-28T19:27:24Z,JP,3,575.60
92087,2026-07-28T19:27:25Z,GB,4,71.88
64889,2026-07-28T19:27:34Z,ES,2,559.63
73048,2026-07-28T19:27:35Z,ES,6,475.98
41865,2026-07-28T19:27:38Z,DE,5,420.81
28676,2026-07-28T19:27:41Z,DE,6,130.52
67043,2026-07-28T19:27:41Z,US,6,293.27
56669,2026-07-28T19:27:45Z,FR,8,581.39
42025,2026-07-28T19:27:46Z,BR,7,154.21
58317,2026-07-28T19:27:49Z,BR,5,420.78
28568,2026-07-28T19:27:52Z,GB,8,149.69
67959,2026-07-28T19:27:54Z,FR,4,214.83
35337,2026-07-28T19:27:55Z,JP,3,199.31
65484,2026-07-28T19:27:56Z,DE,7,186.02
72423,2026-07-28T19:27:56Z,FR,two,N/A
28455,2026-07-28T19:27:59Z,BR,5,345.13
20123,2026-07-28T19:28:06Z,ES,6,556.18
91307,2026-07-28T19:28:07Z,DE,3,261.66
48743,2026-07-28T19:28:09Z,FR,2,133.90
54569,2026-07-28T19:28:09Z,FR,5,95.78
75472,2026-07-28T19:28:10Z,BR,4,207.43
22763,2026-07-28T19:28:10Z,GB,8,435.38
48534,2026-07-28T19:28:12Z,DE,1,20.19
48417,2026-07-28T19:28:14Z,US,2,576.87
81945,2026-07-28T19:28:19Z,IT,5,382.99
37630,2026-07-28T19:28:20Z,DE,6,390.42
73324,2026-07-28T19:28:20Z,US,2,214.46
18908,2026-07-28T19:28:23Z,GB,1,327.01
23536,2026-07-28T19:28:24Z,DE,8,40.22
87337,2026-07-28T19:28:27Z,JP,7,527.61
58799,2026-07-28T19:28:33Z,BR,2,537.58
14451,2026-07-28T19:28:34Z,JP,3,509.46
46151,2026-07-28T19:28:35Z,US,8,401.45
17799,2026-07-28T19:28:40Z,BR,4,499.55
64771,2026-07-28T19:28:42Z,FR,1,54.89
89671,2026-07-28T19:28:45Z,US,6,539.48
85676,2026-07-28T19:28:49Z,ES,6,161.52
40305,2026-07-28T19:28:52Z,US,2,265.21
63311,2026-07-28T19:28:53Z,JP,5,538.84
65034,2026-07-28T19:28:53Z,ES,6,336.29
23512,2026-07-28T19:28:55Z,ES,5,321.66
70630,2026-07-28T19:28:57Z,GB,6,496.22
95184,2026-07-28T19:29:00Z,ES,3,6.79
47053,2026-07-28T19:29:02Z,GB,7,447.86
72237,2026-07-28T19:29:03Z,FR,5,87.85
80242,2026-07-28T19:29:05Z,US,2,415.67
83718,2026-07-28T19:29:06Z,DE,2,188.94
20101,2026-07-28T19:29:08Z,IT,2,88.72
53591,2026-07-28T19:29:11Z,GB,1,130.03
62117,2026-07-28T19:29:13Z,ES,6,396.29
76726,2026-07-28T19:29:15Z,ES,7,580.57
89081,2026-07-28T19:29:16Z,FR,2,564.99
23114,2026-07-28T19:29:17Z,IT,6,165.66
10745,2026-07-28T19:29:18Z,DE,6,538.42
60213,2026-07-28T19:29:21Z,GB,2,289.90
93160,2026-07-28T19:29:22Z,JP,2,109.32
30138,2026-07-28T19:29:24Z,FR,7,302.41
75566,2026-07-28T19:29:25Z,ES,7,548.75
87192,2026-07-28T19:29:26Z,JP,3,13.31
18021,2026-07-28T19:29:28Z,FR,7,171.27
93083,2026-07-28T19:29:28Z,DE,4,386.37
19682,2026-07-28T19:29:30Z,JP,3,597.26
37999,2026-07-28T19:29:35Z,IT,8,423.38
69419,2026-07-28T19:29:36Z,JP,4,291.88
23371,2026-07-28T19:29:37Z,ES,5,145.51
68247,2026-07-28T19:29:40Z,JP,2,19.10
45050,2026-07-28T19:29:46Z,BR,7,417.39
41436,2026-07-28T19:29:48Z,DE,2,76.39
86903,2026-07-28T19:29:51Z,JP,3,423.42
89890,2026-07-28T19:29:51Z,JP,2,125.08
53681,2026-07-28T19:30:00Z,US,5,119.61
95108,2026-07-28T19:30:01Z,GB,5,533.71
68128,2026-07-28T19:30:03Z,GB,8,171.09
18774,2026-07-28T19:30:07Z,JP,8,285.10
57980,2026-07-28T19:30:12Z,FR,2,20.13
19598,2026-07-28T19:30:20Z,BR,8,24.58
19567,2026-07-28T19:30:22Z,US,2,439.51
45700,2026-07-28T19:30:22Z,DE,8,485.08
37031,2026-07-28T19:30:23Z,JP,5,536.51
91282,2026-07-28T19:30:24Z,US,7,184.98
20957,2026-07-28T19:30:26Z,DE,7,165.44
22189,2026-07-28T19:30:28Z,DE,1,215.59
84578,2026-07-28T19:30:29Z,IT,8,303.98
83728,2026-07-28T19:30:30Z,GB,6,174.73
67985,2026-07-28T19:30:32Z,GB,5,112.94
23590,2026-07-28T19:30:34Z,JP,3,200.60
35823,2026-07-28T19:30:35Z,IT,7,390.82
33955,2026-07-28T19:30:42Z,IT,2,356.36
72938,2026-07-28T19:30:52Z,IT,6,418.79
98999,2026-07-28T19:30:53Z,US,5,555.68
11366,2026-07-28T19:30:53Z,ES,3,324.03
95722,2026-07-28T19:30:54Z,US,4,291.44
38505,2026-07-28T19:31:00Z,BR,4,415.86
72310,2026-07-28T19:31:09Z,GB,4,294.65
85300,2026-07-28T19:31:10Z,ES,6,80.98
57008,2026-07-28T19:31:11Z,IT,8,230.60
53785,2026-07-28T19:31:11Z,GB,1,377.02
11573,2026-07-28T19:31:13Z,ES,8,302.46
75452,2026-07-28T19:31:13Z,JP,1,259.64
54309,2026-07-28T19:31:17Z,US,3,315.38
92635,2026-07-28T19:31:18Z,US,1,562.01
28002,2026-07-28T19:31:21Z,ES,3,365.80
28369,2026-07-28T19:31:21Z,GB,5,525.96
80972,2026-07-28T19:31:23Z,JP,6,325.40
96221,2026-07-28T19:31:25Z,BR,5,202.65
29618,2026-07-28T19:31:25Z,JP,8,457.45
21560,2026-07-28T19:31:26Z,IT,6,78.63
12376,2026-07-28T19:31:28Z,GB,7,594.81
30610,2026-07-28T19:31:31Z,IT,1,108.89
82821,2026-07-28T19:31:31Z,ES,7,431.42
38662,2026-07-28T19:31:32Z,IT,5,206.74
77582,2026-07-28T19:31:37Z,BR,3,478.90
63249,2026-07-28T19:31:39Z,JP,5,49.03
53972,2026-07-28T19:31:44Z,DE,8,322.35
80325,2026-07-28T19:31:44Z,DE,6,216.49
52131,2026-07-28T19:31:51Z,IT,4,219.61
80829,2026-07-28T19:31:52Z,US,4,65.03
59970,2026-07-28T19:31:52Z,DE,3,94.92
79369,2026-07-28T19:31:56Z,ES,6,30.52
97874,2026-07-28T19:31:56Z,GB,6,155.41
62435,2026-07-28T19:31:58Z,IT,1,53.55
52460,2026-07-28T19:32:00Z,BR,8,248.37
92695,2026-07-28T19:32:03Z,US,2,158.77
55261,2026-07-28T19:32:04Z,DE,6,397.55
42962,2026-07-28T19:32:06Z,BR,8,321.84
26814,2026-07-28T19:32:09Z,GB,4,451.47
62859,2026-07-28T19:32:13Z,US,1,165.12
14403,2026-07-28T19:32:14Z,ES,8,58.96
58755,2026-07-28T19:32:15Z,US,5,86.30
48154,2026-07-28T19:32:16Z,BR,7,219.62
98707,2026-07-28T19:32:17Z,US,2,332.27
85230,2026-07-28T19:32:23Z,FR,5,129.77
27037,2026-07-28T19:32:23Z,IT,6,500.28
50447,2026-07-28T19:32:24Z,FR,8,264.35
87734,2026-07-28T19:32:27Z,IT,4,369.31
47385,2026-07-28T19:32:28Z,JP,7,313.83
89103,2026-07-28T19:32:28Z,US,8,339.75
69131,2026-07-28T19:32:29Z,ES,6,287.10
